,date,quality_of_life,age,Euro95(€/L),Diesel(€/L),Lpg(€/L),Open,High,Low,Close,adj_close,Volume,Consumer_trust,Economic_climate,Buy_willingness,annual_rate_of_change,annual_rate_of_change_derived,rolling_mean_AEX,news_sentiment,wind_gust,min_temp,avg_temp,max_temp,sunshine_duration,max_potential_sunshine_duration,precipitation_duration,max_precipitation_amount,max_humidity,min_humidity,stringency_index,icu_patients,daily_hospitalization,reproduction_rate,new_cases,new_deaths,total_cases,total_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,counts_per_day,sunrise,sunset,daylight_hours,14day_rollling_avg_temp,14day_rollling_hospitalization
332,4/22/2021,6,64,1.76,1.394,0.742,712.5800171,714.6199951,710.3499756,712.9400024,712.9400024,85600,,,,,,710.6889893,0.090679817,12,-2.1,3.95,10,3.6,25,0,0,95,54,75,839,1843,1.03,9210,19,1447276,17029,,,,,1,6.3,20.76666667,14.46666667,5,1734.642857
333,4/26/2021,7.242127001,58.53532749,1.763,1.395,0.73,714.9799805,716.6900024,711.5700073,715.460022,715.460022,78500,,,,,,710.8989929,0.097010516,9,-4.5,3.2,10.9,13.5,92,0,0,97,42,71.3,813,1759,0.94,5342,13,1474894,17089,,,,,3878,6.166666667,20.88333333,14.71666667,4.721428571,1738.071429
334,4/27/2021,7.231320591,59.09086966,1.761,1.391,0.738,715.4099731,715.5599976,709.7199707,712.2199707,712.2199707,70300,,,,,,711.0190818,0.10402821,10,-1.3,6.2,13.7,13.6,92,0,0,94,29,71.3,820,1777,0.96,8649,31,1483543,17120,,,,,4611,6.133333333,20.91666667,14.78333333,4.803571429,1743.285714
335,4/28/2021,7.242599843,59.01861411,1.76,1.393,0.735,713.6300049,714.2000122,710.4899902,711.8400269,711.8400269,68700,,,,,,711.0874939,0.123653971,11,2.1,8.95,15.8,10.2,69,0,-0.1,75,34,67.59,814,1797,0.95,7277,11,1490820,17131,,,,,6393,6.1,20.95,14.85,5.328571429,1748.142857
336,4/29/2021,7.31266549,61.05272447,1.763,1.397,0.734,715.7800293,719.2600098,709.9699707,710.4699707,710.4699707,93500,,,,,,711.3474935,0.141568497,9,7.2,8.3,9.4,0.2,1,9.5,4.4,97,75,67.59,813,1891,0.95,7758,20,1498578,17151,,,,,4533,6.066666667,20.98333333,14.91666667,5.785714286,1755.5
337,4/30/2021,7.330434783,59.79232737,1.768,1.403,0.738,710.5800171,711.8200073,705.8699951,707.5599976,707.5599976,80800,,,,,,711.2608287,0.143511251,6,6,9.45,12.9,1.2,8,5.8,0.9,98,56,67.59,807,1899,0.93,5759,24,1504337,17175,,,,,1955,6.033333333,21,14.96666667,6.235714286,1765.428571
338,5/1/2021,7.243542435,59.06765068,,,,,,,,,,-9,-24,1,2.1,1.9,711.1436324,0.166778982,8,4.1,8.05,12,2.6,17,0,-0.1,98,65,67.59,811,1827,0.96,5508,21,1509845,17196,5714669,4498258,1264922,,813,6,21.03333333,15.03333333,6.603571429,1773.428571
339,5/2/2021,7.321307012,58.81292517,,,,,,,,,,,,,,,710.8779968,0.163394764,12,0.1,5.15,10.2,3.6,24,0.4,0.2,93,63,67.59,804,1796,1.02,9187,3,1519032,17199,,,,,1470,5.966666667,21.06666667,15.1,6.689285714,1781.142857
340,5/3/2021,7.247068677,58.91631799,1.771,1.408,0.749,709.9299927,713.1099854,705.9899902,712.1300049,712.1300049,86700,,,,,,710.4109985,0.188786715,16,0.9,7,13.1,2.3,15,3.3,1.2,95,55,67.59,825,1817,1.01,7735,17,1526767,17216,,,,,1195,5.933333333,21.1,15.16666667,6.914285714,1789.642857
341,5/4/2021,7.293668122,59.49235808,1.773,1.409,0.738,714.0200195,714.25,695.710022,696.9799805,696.9799805,90900,,,,,,709.1899969,0.182857588,21,6.1,9.15,12.2,3.4,22,10.1,1.3,90,70,67.59,818,1795,0.96,7273,32,1534040,17248,,,,,916,5.9,21.11666667,15.21666667,7.221428571,1801.714286
342,5/5/2021,7.334389857,58.02060222,1.775,1.413,0.743,703.7800293,714.4199829,702.9199829,714.1400146,714.1400146,98700,,,,,,709.6024984,0.181899607,20,0.7,5.4,10.1,7.3,48,2.9,1.1,91,57,67.59,830,1715,0.93,6792,24,1540832,17272,,,,,631,5.866666667,21.15,15.28333333,7.128571429,1804.928571
343,5/6/2021,7.222222222,58.08545035,1.782,1.418,0.736,714.5900269,715.9199829,707.5800171,712.460022,712.460022,83000,,,,,,709.6458333,0.173288897,12,0,5,10,6.9,45,3.7,1.7,96,66,67.59,807,1744,0.92,7485,24,1548317,17296,,,,,433,5.833333333,21.18333333,15.35,6.8,1805.857143
344,5/7/2021,7.397683398,57.74903475,1.783,1.419,0.743,717.3200073,719.289978,712.5,718.4099731,718.4099731,81800,,,,,,711.1641642,0.137409046,13,0.5,6.65,12.8,11.2,73,0,-0.1,98,46,67.59,797,1724,0.92,7402,21,1555719,17317,,,,,259,5.8,21.21666667,15.41666667,6.567857143,1798.285714
345,5/8/2021,7.297619048,58.6031746,,,,,,,,,,,,,,,711.3281805,0.119882546,12,0,6.7,13.4,3,19,6.3,2,98,49,67.59,778,1700,0.91,6563,29,1562282,17346,6558667,5068213,1585935,,252,5.766666667,21.23333333,15.46666667,6.653571429,1791.714286
346,5/9/2021,7.31122449,58.52040816,,,,,,,,,,,,,,,711.1669983,0.129949078,15,9.2,17,24.8,7.2,47,1.1,0.8,90,45,67.59,767,1668,0.89,5858,4,1568140,17350,,,,,196,5.733333333,21.26666667,15.53333333,7.585714286,1779.214286
347,5/10/2021,7.283687943,57.23049645,1.779,1.417,0.737,718.4799805,718.4799805,710.8300171,711.9099731,711.9099731,76900,,,,,,710.8119934,0.133368969,19,11.8,16.3,20.8,4.3,28,0.5,0.2,92,58,67.59,757,1730,0.87,5521,17,1573661,17367,,,,,282,5.716666667,21.3,15.58333333,8.521428571,1777.142857
348,5/11/2021,7.360189573,57.99526066,1.778,1.414,0.745,700.6099854,702.0800171,689.5100098,695.9400024,695.9400024,89900,,,,,,709.1839966,0.112467624,8,11.2,13.65,16.1,0.1,1,1.7,0.4,96,75,67.59,748,1732,0.84,6361,43,1580022,17410,,,,,211,5.683333333,21.31666667,15.63333333,9.053571429,1773.928571
349,5/12/2021,7.21875,55.80444444,1.773,1.41,0.744,696.5100098,698.9899902,692.5300293,694.7600098,694.7600098,95300,,,,,,707.4759949,0.098615691,9,5.4,11.55,17.7,12,77,0,0,98,53,67.59,738,1607,0.81,6017,16,1586039,17426,,,,,225,5.65,21.35,15.7,9.239285714,1760.357143
350,5/13/2021,7.3984375,55.4765625,1.778,1.413,0.74,686.8599854,696.5300293,677.8800049,694.2199707,694.2199707,83600,,,,,,705.8509949,0.092213504,7,4.5,10.2,15.9,13.7,87,0,0,99,59,67.59,733,1498,0.77,5515,14,1591554,17440,,,,,128,5.633333333,21.38333333,15.75,9.375,1732.285714
351,5/14/2021,7.300884956,57.53097345,1.779,1.412,0.73,700.289978,703.3300171,695.6500244,703.3300171,703.3300171,74400,,,,,,705.4279968,0.081458695,6,7.4,10.25,13.1,1,6,0,0,92,70,67.59,728,1522,0.76,4451,10,1596005,17450,,,,,113,5.6,21.4,15.8,9.432142857,1705.357143
352,5/15/2021,7.229885057,55.52272727,,,,,,,,,,,,,,,705.4279968,0.089397639,9,4.5,10.1,15.7,3.3,21,1.3,3.8,97,57,67.59,710,1473,0.76,4441,13,1600446,17463,7567054,5760110,1931344,,88,5.566666667,21.43333333,15.86666667,9.578571429,1680.071429
353,5/16/2021,7.173913043,56.0942029,,,,,,,,,,,,,,,705.4279968,0.096040972,12,6.2,10.85,15.5,3.9,25,1.2,2,98,64,67.59,686,1466,0.76,2829,13,1603275,17476,,,,,138,5.55,21.46666667,15.91666667,9.985714286,1656.5
354,5/17/2021,7.563492063,57.04724409,1.781,1.414,0.742,704.8200073,705.8300171,699.789978,703.2199707,703.2199707,66500,,,,,,704.5369934,0.090673864,9,6.5,10.9,15.3,2.4,15,1.6,1,96,69,67.59,681,1502,0.8,5336,7,1608611,17483,,,,,127,5.516666667,21.48333333,15.96666667,10.26428571,1634
355,5/18/2021,7.336842105,53.78947368,1.78,1.414,0.746,709.4000244,710.1500244,704.9299927,705.0100098,705.0100098,73400,,,,,,705.3399963,0.098376989,11,3.3,8.95,14.6,4.5,28,1,1.7,99,68,67.59,646,1503,0.78,4564,17,1613175,17500,,,,,95,5.5,21.51666667,16.01666667,10.25,1613.142857
356,5/19/2021,7.252747253,55.38461538,1.776,1.413,0.746,697.3400269,697.8300171,685.9699707,693.7199707,693.7199707,90900,,,,,,703.2979919,0.108283967,9,2.8,8.5,14.2,3.4,21,2.5,4.3,99,74,67.59,637,1365,0.75,4651,15,1617826,17515,,,,,91,5.466666667,21.53333333,16.06666667,10.47142857,1588.142857
357,5/25/2021,7.384601611,58.74281635,1.768,1.404,0.746,713.789978,715.7399902,712.25,712.25,712.25,66800,,,,,,703.2769897,0.092114106,11,6,10,14,2.7,17,7.3,1.5,98,67,67.59,579,1102,0.72,2774,13,1636524,17594,,,,,5603,5.333333333,21.68333333,16.35,10.82857143,1542.285714
358,5/26/2021,7.364454615,59.29283868,1.763,1.401,0.745,714.3200073,715.5200195,710.0900269,711.1699829,711.1699829,71600,,,,,,702.5529907,0.092308901,13,5.6,10.1,14.6,3.1,19,7.5,1,98,61,67.59,559,1059,0.75,3336,10,1639860,17604,,,,,6577,5.316666667,21.71666667,16.4,11.075,1494.785714
359,5/27/2021,7.405549785,59.83126478,1.762,1.399,0.736,708.8800049,711.3499756,706.1400146,708.3599854,708.3599854,130100,,,,,,703.0808993,0.088394731,12,7.7,10.75,13.8,3.4,21,5,2.3,96,74,67.59,541,971,0.78,3862,16,1643722,17620,,,,,6768,5.3,21.73333333,16.43333333,11.36428571,1442.714286
360,5/28/2021,7.43736952,59.00519751,1.765,1.401,0.738,709.4099731,715.3200073,709.4099731,713.2800293,713.2800293,68000900,,,,,,703.9308268,0.089466199,8,6.7,11.85,17,11.8,72,0,0,98,59,67.59,521,919,0.78,3388,15,1647110,17635,,,,,1924,5.283333333,21.75,16.46666667,10.99642857,1389.214286
361,5/29/2021,7.403782895,58.99835796,,,,,,,,,,,,,,,703.2054499,0.091858618,7,7.4,11.35,15.3,5.8,35,0,0,98,67,67.59,499,853,0.77,2719,8,1649829,17643,9610066,6761151,3089263,,1218,5.266666667,21.78333333,16.51666667,10.64285714,1326.571429
362,5/30/2021,7.539101498,59.09883721,,,,,,,,,,,,,,,703.9319946,0.095459625,7,7.7,13.1,18.5,14.6,88,0,0,99,60,67.59,486,841,0.75,2045,6,1651874,17649,,,,,1204,5.25,21.8,16.55,10.60357143,1262.928571
363,5/31/2021,7.455869751,58.11643836,1.767,1.404,0.739,712.539978,714.5700073,709.0200195,709.3599854,709.3599854,32300,,,,,,705.3919922,0.084783062,10,7.8,15.25,22.7,10.6,64,0,0,99,37,67.59,477,850,0.75,2320,2,1654194,17651,,,,,1168,5.233333333,21.81666667,16.58333333,10.86785714,1208.857143
364,6/1/2021,7.475949367,59.47155499,1.768,1.405,0.737,712.8099976,722.0700073,712.8099976,715.9400024,715.9400024,65200,-3,-11,3,2,1.9,707.5639954,0.068718068,10,9,16.6,24.2,15.4,93,0,0,94,39,67.59,447,793,0.73,2521,9,1656715,17660,,,,,791,5.216666667,21.83333333,16.61666667,11.325,1158.5
365,6/2/2021,7.562058527,57.679,1.773,1.407,0.733,715.9299927,719.0499878,715.5599976,718.9299927,718.9299927,64000,,,,,,709.1239929,0.0606598,7,9.6,16.75,23.9,13.3,80,0,0,85,46,67.59,420,769,0.72,2735,12,1659450,17672,,,,,1000,5.2,21.85,16.65,11.78928571,1104.714286
366,6/3/2021,7.47275641,58.30128205,1.777,1.416,0.732,718.2399902,718.3800049,712.4199829,717.0800171,717.0800171,50800,,,,,,709.8472678,0.062440671,10,13.6,20.5,27.4,7.3,44,0,0,98,54,67.59,394,704,0.7,2397,14,1661847,17686,,,,,624,5.2,21.88333333,16.68333333,12.53214286,1049.785714
367,6/4/2021,7.557575758,58.35951662,1.782,1.42,0.734,717.1500244,720.8800049,716.0900269,720.1799927,720.1799927,64000,,,,,,710.7083282,0.056074027,7,12.5,19,25.5,12.1,73,0,0,99,53,67.59,377,688,0.68,2127,8,1663974,17694,,,,,331,5.183333333,21.9,16.71666667,13.11428571,994.2142857
368,6/5/2021,7.59025788,59.47578348,,,,,,,,,,,,,,,711.389088,0.068217039,7,13.6,16.3,19,0.5,3,2.4,4.4,99,87,67.59,351,658,0.66,1547,9,1665521,17703,10794154,7341330,3842468,,351,5.166666667,21.91666667,16.75,13.5,933.9285714
369,6/6/2021,7.55704698,59.56919643,,,,,,,,,,,,,,,712.0269958,0.076076992,7,8.8,12.5,16.2,0.4,2,0,0,98,77,67.59,344,654,0.66,1385,4,1666906,17707,,,,,448,5.166666667,21.93333333,16.76666667,13.75357143,873.2857143
370,6/7/2021,7.561538462,56.77777778,1.786,1.43,0.738,719.8699951,721.3099976,716.0800171,718.6099854,718.6099854,49100,,,,,,714.5159973,0.077941217,7,7.9,14.5,21.1,15.4,92,0,0,98,48,67.59,343,650,0.65,1424,3,1668330,17710,,,,,261,5.15,21.95,16.8,14.18214286,822.2142857
371,6/8/2021,7.595,56.73631841,1.786,1.432,0.74,719.3099976,723.039978,718,719.4299927,719.4299927,102700,,,,,,715.2339966,0.082092576,7,11,17.4,23.8,11.5,68,0,0,99,47,67.59,321,616,0.64,1725,15,1670055,17725,,,,,201,5.15,21.95,16.8,14.71071429,787.5
372,6/9/2021,7.709876543,59.04907975,1.782,1.43,0.741,719.8900146,723.25,718.7000122,722.710022,722.710022,75700,,,,,,716.3880005,0.100159176,8,9.3,17.6,25.9,13.2,78,0,0,99,43,67.59,304,530,0.61,1569,5,1671624,17730,,,,,163,5.133333333,21.96666667,16.83333333,15.24642857,749.7142857
373,6/10/2021,7.552631579,59.94782609,1.784,1.434,0.741,723.6599731,727.1400146,721.4299927,725.4500122,725.4500122,79200,,,,,,718.0970032,0.106815599,8,7.2,16.65,26.1,13.4,80,0,0,99,43,67.59,297,486,0.6,1385,6,1673009,17736,,,,,115,5.133333333,21.98333333,16.85,15.66785714,715.0714286
374,6/11/2021,7.663265306,58.23469388,1.781,1.434,0.732,726.7000122,729,724.9899902,728.4799805,728.4799805,61800,,,,,,719.6169983,0.082673252,9,10.9,18.1,25.3,11.9,71,0,0,99,62,67.59,281,448,0.6,1212,3,1674221,17739,,,,,98,5.116666667,22,16.88333333,16.11428571,681.4285714
375,6/12/2021,7.573333333,54.97333333,,,,,,,,,,,,,,,719.6169983,0.061968356,14,6.8,13.4,20,6.8,40,0,0,97,55,67.59,269,403,0.61,1045,1,1675266,17740,12453118,8358849,4532845,,75,5.116666667,22.01666667,16.9,16.26071429,649.2857143
376,6/13/2021,7.601941748,56.05825243,,,,,,,,,,,,,,,719.6169983,0.07772848,7,5.5,13.7,21.9,15.4,91,0,0,98,46,67.59,265,411,0.62,852,2,1676118,17742,,,,,103,5.116666667,22.01666667,16.9,16.30357143,618.5714286
377,6/14/2021,7.841584158,57.92156863,1.785,1.437,0.737,730.9799805,734.6400146,728.4000244,730.0999756,730.0999756,72300,,,,,,721.6909973,0.082543448,10,8.8,17.65,26.5,15,89,0,0,97,40,67.59,263,418,0.62,1042,4,1677160,17746,,,,,102,5.116666667,22.03333333,16.91666667,16.475,587.7142857
378,6/15/2021,7.328571429,54.35714286,1.787,1.437,0.735,733.9699707,734.6400146,730.8499756,730.9799805,730.9799805,70800,,,,,,723.1949951,0.078395978,7,10.6,15.6,20.6,11.8,70,0,0,96,53,67.59,250,395,0.61,1027,1,1678187,17747,,,,,70,5.1,22.03333333,16.93333333,16.40357143,559.2857143
379,6/16/2021,7.639344262,56.21311475,1.79,1.442,0.732,732.6799927,734.8699951,731.1199951,733.5,733.5,63000,,,,,,724.6519958,0.064246789,6,10.3,18.95,27.6,14,83,0,0,89,42,67.59,239,366,0.6,1075,4,1679262,17751,,,,,61,5.1,22.05,16.95,16.56071429,530.5
380,6/17/2021,7.62745098,60.30188679,1.795,1.447,0.723,728.75,736.0700073,728.4699707,734.8900146,734.8900146,81000,,,,,,726.4329956,0.073881596,11,15.3,24.45,33.6,14.4,85,0,0,97,35,67.59,226,347,0.59,895,3,1680157,17754,,,,,53,5.1,22.05,16.95,16.84285714,505
381,7/4/2021,8,57,,,,,,,,,,,,,,,727.1277737,0.068254977,8,16.1,20,23.9,2.2,13,3.6,5.5,98,67,32.41,99,126,2.03,1519,0,1693245,17789,,,,,1,5.233333333,22.03333333,16.8,16.91428571,464.8571429
382,7/5/2021,8,68,1.828,1.47,0.737,732.1699829,735.2999878,730,733.9899902,733.9899902,44200,,,,,,727.8139954,0.056810707,9,14.4,17.75,21.1,4.2,25,2.5,3.5,98,65,32.41,110,126,2.33,2216,1,1695461,17790,,,,,1,5.25,22.03333333,16.78333333,17.01785714,426.8571429
383,7/6/2021,7.689833641,58.91552932,1.831,1.47,0.742,733.25,733.25,731.4799805,731.4799805,731.4799805,71000,,,,,,728.1472667,0.06308566,16,13.2,18,22.8,2.9,17,0.4,0.6,93,56,32.41,103,109,2.6,3649,1,1699110,17791,,,,,2711,5.266666667,22.01666667,16.75,17.41071429,387.9285714
384,7/7/2021,7.65633546,59.40081707,1.836,1.471,0.746,733.9899902,737.6400146,733.9899902,737.6400146,737.6400146,73000,,,,,,729.8772694,0.055655342,10,11.6,17.15,22.7,9,54,0.2,0.2,98,60,32.41,104,102,2.78,5433,3,1704543,17794,,,,,4406,5.283333333,22,16.71666667,17.6,348.7857143
385,7/8/2021,7.656207055,60.06826484,1.839,1.473,0.746,732.5999756,733.0100098,718.210022,723.1099854,723.1099854,84800,,,,,,730.2118142,0.048041206,8,10.2,16.95,23.7,8.2,49,0,0,99,57,32.41,90,106,2.81,6927,2,1711470,17796,,,,,4380,5.3,22,16.7,17.56785714,312.3571429
386,7/9/2021,7.671199611,60.4970902,1.836,1.467,0.75,726.9400024,732.1500244,725.5300293,732.1500244,732.1500244,69600,,,,,,731.0699962,0.033675969,6,11.5,16.95,22.4,6.8,41,0,0,99,63,32.41,86,120,2.74,10283,2,1721753,17798,,,,,2062,5.316666667,21.98333333,16.66666667,17.52142857,283.0714286
387,7/10/2021,7.649438202,60.12789828,,,,,,,,,,,,,,,731.6319946,0.058184143,7,11,16.55,22.1,6.1,37,0,0,98,62,36.11,82,123,2.48,9323,1,1731076,17799,18019501,11691296,7069933,,1337,5.333333333,21.96666667,16.63333333,17.51428571,257.1428571
388,7/11/2021,7.678094131,60.15389082,,,,,,,,,,,,,,,731.9822184,0.065007925,8,12.4,17.85,23.3,8.8,53,0.6,0.3,98,67,36.11,88,118,2.21,8441,0,1739517,17799,,,,,1722,5.366666667,21.95,16.58333333,17.49642857,233.5714286
389,7/12/2021,7.605577689,59.9092114,1.836,1.467,0.746,731.9199829,739.4000244,730.1900024,738.4400024,738.4400024,53875900,,,,,,732.6279968,0.074103534,6,15.3,19.8,24.3,1.5,9,0,0,99,67,36.11,84,129,1.99,7824,1,1747341,17800,,,,,1509,5.383333333,21.93333333,16.55,17.95357143,214
390,7/13/2021,7.583802817,60.51020408,1.836,1.464,0.749,741.2199707,742.8599854,738.9400024,742.8599854,742.8599854,56900,,,,,,733.5581776,0.077387892,7,16.9,19.55,22.2,0.7,4,3.5,0.4,99,82,36.11,75,129,1.83,10435,3,1757776,17803,,,,,1421,5.4,21.91666667,16.51666667,18.37142857,193.8571429
391,7/14/2021,7.480829016,60.47772021,1.839,1.462,0.754,740.960022,747.3499756,740.8499756,744.9500122,744.9500122,53800,,,,,,734.9081809,0.097853377,11,18,21,24,1.9,11,1,4.5,98,77,36.11,74,138,1.69,10982,1,1768758,17804,,,,,965,5.416666667,21.9,16.48333333,18.61071429,173.8571429
392,7/15/2021,7.613888889,59.82662968,1.842,1.468,0.759,741.0900269,744.5300293,738.2000122,739.4199829,739.4199829,59311100,,,,,,735.6754539,0.117898494,12,16.3,18.3,20.3,0.5,3,2.7,3.4,96,79,36.11,72,158,1.56,11300,3,1780058,17807,,,,,721,5.433333333,21.88333333,16.45,18.80357143,156.9285714
393,7/16/2021,7.483204134,58.95384615,1.839,1.465,0.757,740.3699951,740.5599976,734.1900024,736.5200195,736.5200195,74519400,,,,,,735.9500011,0.108627535,8,14,16.95,19.9,0.1,1,0,0,97,74,36.11,75,190,1.43,11036,2,1791094,17809,,,,,390,5.466666667,21.86666667,16.4,18.66071429,144.3571429
394,7/17/2021,7.552380952,57.23809524,,,,,,,,,,,,,,,736.0559998,0.098539338,10,13.1,18.5,23.9,15.1,92,0,0,98,57,36.11,77,207,1.31,10140,0,1801234,17809,19122133,11919260,7958560,,210,5.483333333,21.85,16.36666667,18.23571429,134.3571429
395,7/18/2021,7.686900958,59.52063492,,,,,,,,,,,,,,,736.0559998,0.09929359,10,12,18.45,24.9,11.4,70,0,0,99,61,36.11,76,235,1.18,8874,1,1810108,17810,,,,,315,5.5,21.83333333,16.33333333,18.125,142.1428571
396,7/19/2021,7.519021739,57.71195652,1.84,1.464,0.747,729.6199951,729.7999878,716.2299805,721.0900269,721.0900269,89055600,,,,,,734.7660034,0.103555329,8,11.7,16.15,20.6,6.9,42,0,0,91,53,36.11,84,277,1.04,6712,2,1816820,17812,,,,,368,5.533333333,21.8,16.26666667,18.01071429,152.9285714
397,7/20/2021,7.586872587,57.76923077,1.839,1.461,0.758,723.5300293,727.8400269,716.9799805,722.0300293,722.0300293,73110500,,,,,,733.8210083,0.088497028,7,10.8,16.15,21.5,6.8,42,0,-0.1,98,55,41.67,100,315,0.92,6907,5,1823727,17817,,,,,260,5.55,21.78333333,16.23333333,17.87857143,167.6428571
398,7/21/2021,7.733333333,58.23076923,1.829,1.457,0.757,728.2399902,735.1099854,728.2299805,733.7399902,733.7399902,68378200,,,,,,733.4310059,0.098176964,6,9.9,16.1,22.3,3.9,24,0,-0.1,98,59,41.67,106,322,0.83,6241,3,1829968,17820,,,,,195,5.583333333,21.76666667,16.18333333,17.80357143,183.3571429
399,7/22/2021,7.608187135,58.65895954,1.827,1.457,0.753,735.8800049,741.1300049,734.9699707,739.0300293,739.0300293,59064000,,,,,,735.0230103,0.079015367,8,14.7,17.9,21.1,9.9,61,0,0,97,53,41.67,107,329,0.78,6398,3,1836366,17823,,,,,173,5.6,21.73333333,16.13333333,17.87142857,199.2857143
400,7/23/2021,7.661290323,58.064,1.825,1.458,0.765,741.6099854,749.7800293,739.5800171,749.4199829,749.4199829,55710400,,,,,,736.7500061,0.063794196,6,13,16.4,19.8,0.1,1,0,0,98,67,41.67,107,370,0.74,5269,3,1841635,17826,,,,,125,5.633333333,21.71666667,16.08333333,17.83214286,217.1428571
401,7/24/2021,7.679487179,57.62820513,,,,,,,,,,,,,,,736.7500061,0.04841616,9,11.1,18.1,25.1,7.4,46,4.2,5.5,98,59,41.67,116,388,0.72,4593,4,1846228,17830,19972463,12114144,8623147,,78,5.65,21.7,16.05,17.94285714,236.0714286
402,7/25/2021,7.636986301,58.17808219,,,,,,,,,,,,,,,736.7500061,0.065483443,10,15.2,20.25,25.3,3.8,24,4.9,7.1,98,65,41.67,134,399,0.7,3851,4,1850079,17834,,,,,146,5.683333333,21.66666667,15.98333333,18.11428571,256.1428571
403,7/26/2021,7.820652174,57.98913043,1.829,1.461,0.759,744.3599854,746.6400146,742.5200195,745.0999756,745.0999756,72217600,,,,,,737.4160034,0.086733095,10,13.8,19.55,25.3,11.2,70,0,-0.1,99,58,41.67,140,437,0.67,3973,1,1854052,17835,,,,,184,5.7,21.65,15.95,18.09642857,278.1428571
404,7/27/2021,7.62406015,59.32330827,1.829,1.461,0.754,740.7199707,741.9400024,735.6699829,737.2399902,737.2399902,32234500,,,,,,736.8540039,0.085370347,9,15.8,19.75,23.7,5,31,1.9,0.4,97,65,41.67,159,457,0.64,3461,3,1857513,17838,,,,,133,5.733333333,21.61666667,15.88333333,18.11071429,301.5714286
405,7/28/2021,7.807142857,59.02142857,1.832,1.459,0.756,739.1900024,747.8200073,738.5599976,747.6599731,747.6599731,63600,,,,,,737.125,0.082606196,20,14.6,18.7,22.8,5.3,33,1,3.1,96,62,41.67,164,465,0.62,4429,8,1861942,17846,,,,,140,5.75,21.58333333,15.83333333,17.94642857,324.9285714
406,7/29/2021,7.747252747,58.55434783,1.836,1.461,0.756,750.960022,758.5800171,750.9099731,758.0800171,758.0800171,84100,,,,,,738.9910034,0.080188103,16,11.7,16.3,20.9,10.6,67,1.2,0.9,91,57,41.67,177,471,0.61,3404,3,1865346,17849,,,,,92,5.783333333,21.56666667,15.78333333,17.80357143,347.2857143
407,7/30/2021,9,48.5,1.837,1.461,0.766,752.1599731,759.3499756,751.3699951,754.3099976,754.3099976,78400,,,,,,740.7700012,0.08252956,11,11.4,17.2,23,5.9,37,1.1,3.4,96,59,41.67,176,475,0.6,2935,6,1868281,17855,,,,,2,5.8,21.53333333,15.73333333,17.82142857,367.6428571
408,10/11/2021,7.727866904,57.87714117,1.935,1.595,0.866,771.5800171,775.3300171,768.2199707,773.789978,773.789978,67825000,,,,,,743.7718173,-0.168255463,13,7.2,11.25,15.3,4.9,45,0.1,0.2,96,71,41.67,138,359,1.34,2887,5,2033692,18278,,,,,1693,7.9,18.78333333,10.88333333,17.30357143,378.5
409,10/12/2021,7.712927268,59.99693173,1.937,1.602,0.867,763.8900146,773.8499756,763.2399902,771.4699707,771.4699707,70100,,,,,,746.0799967,-0.15700984,13,3.7,9.05,14.4,6.2,57,3.9,2.1,97,57,41.67,138,374,1.36,3733,7,2037425,18285,,,,,3911,7.933333333,18.73333333,10.8,16.63214286,388.4285714
410,10/13/2021,7.734110654,59.83955394,1.938,1.605,0.873,769.5900269,778.9099731,767.5200195,777.5200195,777.5200195,80800,,,,,,750.7824961,-0.180868149,9,4.5,9.4,14.3,3.7,34,0.6,0.1,97,64,41.67,137,387,1.34,3634,12,2041059,18297,,,,,4394,7.966666667,18.7,10.73333333,16.15,396.2857143
411,10/14/2021,7.719570406,61.05550608,1.942,1.611,0.889,785.0800171,791.5599976,784,790.8400269,790.8400269,74673100,,,,,,756.5166626,-0.172338501,11,11.3,13.15,15,1.3,12,0,-0.1,97,69,41.67,140,394,1.33,3716,4,2044775,18301,,,,,3369,7.983333333,18.66666667,10.68333333,15.93571429,401.9285714
412,10/15/2021,7.628923077,60.79534314,1.947,1.615,0.883,796.6400146,801.0300293,792.3300171,800.4099731,800.4099731,91491600,,,,,,762.0724945,-0.174213484,14,3.6,9,14.4,6.7,63,2.9,2.6,97,57,41.67,137,406,1.33,3703,7,2048478,18308,,,,,1632,8.016666667,18.63333333,10.61666667,15.42857143,407.9285714
413,10/16/2021,7.69884575,60.26987448,,,,,,,,,,,,,,,764.1672641,-0.177051783,8,3.2,8,12.8,0.8,8,0,-0.1,97,63,41.67,138,408,1.32,3677,5,2052155,18313,23865672,12952672,11731269,19353,956,8.05,18.58333333,10.53333333,14.72142857,413.5714286
414,10/17/2021,7.746875,60.31853583,,,,,,,,,,,,,,,765.6419922,-0.17119512,9,8.6,11.1,13.6,0.4,4,0,-0.1,91,63,41.67,142,411,1.31,3354,6,2055509,18319,,,,,1284,8.083333333,18.55,10.46666667,14.34285714,416.5
415,10/18/2021,7.712353472,59.84338434,1.959,1.628,0.915,797.039978,798.4799805,792.5900269,796.7399902,796.7399902,62900,,,,,,768.4690829,-0.16706191,7,7.9,11.25,14.6,1.8,17,0,-0.1,87,67,41.67,146,464,1.33,3899,4,2059408,18323,,,,,1111,8.116666667,18.51666667,10.4,13.85357143,421.9285714
